Rank_v3_fixed,player_name,runner_id,season,sprint_speed,speed_capped,accel_0_30,accel_gap,split_15_60,bolts,SB,CS,real_sb_pct,sb_residual,avg_primary_lead,avg_secondary_lead,avg_lead_gain,avg_lead_off,avg_jump_time,SSSI_v1,SSSI_capped,SSSI_composite,SSSI_v3_fixed,rank_fixed,SSSI_v3_opt,rank_opt,sim_attempts,sim_successes,sim_success_rate
324,"Haggerty, Sam",664059,2025,28.9,28.0,1.76,-11.02003642987249,1.73,6,12,4,0.7590604931063906,-0.04080934200660924,12.823224299065421,19.997943925233646,7.174672897196262,11.760420560747663,0.24879439252336447,-0.22169193181193586,-0.12223995509085145,0.2561082474570574,-0.20651885615430837,324,-0.23501068357283697,343,312,216,0.6923076923076923
325,"Pederson, Joc",592626,2024,25.5,25.5,1.83,23.733583489681052,1.87,0,7,4,0.6837668972021377,-0.10727619295348456,13.262936507936509,18.346666666666664,5.083174603174603,12.358095238095236,0.29653174603174604,1.0353922321690145,2.1563360243658107,2.195402603418555,-0.2081317936354034,325,0.5820781651322017,50,4,0,0.0
326,"Kwan, Steven",680757,2024,27.1,27.1,1.73,51.407129455909946,1.78,0,12,5,0.7245577434197364,-0.058226835223380013,12.140283018867924,16.89358490566038,4.7531603773584905,10.796650943396227,0.35312264150943395,-0.8070489921167692,-0.8900627750132782,-4.359141943792848,-0.21026335318497372,326,-0.19665523596850468,330,13,4,0.3076923076923077
327,"Realmuto, J.T.",592663,2025,28.4,28.0,1.81,-34.51730418943533,1.8,0,8,2,0.7960180236822801,0.0036954743940750268,13.15849710982659,20.298265895953758,7.139479768786128,12.146936416184971,0.237,0.22241865316501408,-0.15573597878477796,1.0373469242059215,-0.21134747702213358,327,-0.08893147848777587,284,34,26,0.7647058823529411
328,"Meyers, Jake",676694,2025,28.2,28.0,1.76,5.464480874316948,1.77,0,16,5,0.7669334752013156,-0.02297353418001069,12.307261146496815,18.838089171974524,6.53076433121019,11.23891719745223,0.2947770700636943,-0.16590029015955313,-0.735097565577695,-2.184845276845235,-0.21309638200286724,328,-0.3327026071346717,373,23,14,0.6086956521739131
329,"Hoerner, Nico",663538,2023,28.5,28.0,1.78,-11.441441441441441,1.77,4,43,7,0.8534594610042583,0.05979984724339138,11.944381443298969,18.09742268041237,6.152525773195876,10.71881443298969,0.3103556701030928,-0.8124631606471138,-1.095096470862729,-3.634084857695893,-0.2160643563526896,329,-0.3359656886844835,374,17,9,0.5294117647058824
330,"Perdomo, Geraldo",672695,2025,27.2,27.2,1.84,-18.21493624772313,1.82,1,27,6,0.8142176409272159,0.031216550311368607,13.139234693877551,18.75642857142857,5.617066326530612,11.805076530612245,0.28544897959183674,-0.08032416950248045,-0.23858530084231955,-0.68757507909137,-0.21686707128976365,330,0.11989932238901148,198,280,152,0.5428571428571428
331,"Henderson, Gunnar",683002,2024,28.9,28.0,1.74,-3.0956848030018733,1.74,16,21,4,0.8313423451744735,0.03147251006147367,12.003529411764704,18.22186274509804,6.218039215686274,10.695686274509804,0.30300490196078433,-1.1321942346716947,-1.0327422579506103,-3.425207268713008,-0.21707573931497065,331,-0.3785922851293676,389,32,19,0.59375
332,"Contreras, William",661388,2025,26.2,26.2,1.84,4.918032786885249,1.84,1,6,4,0.6626846903489468,-0.12203011611627546,13.972312138728324,19.882890173410402,5.910693641618497,12.964104046242774,0.2428034682080925,1.1543568856725115,1.7485692387659875,3.9190975830034525,-0.21857426908267832,332,0.4805923757148502,61,19,9,0.47368421052631576
333,"Martin, Austin",668885,2025,28.3,28.0,1.78,-11.566484517304183,1.77,1,11,4,0.7470135177617101,-0.044058163399981476,13.239931506849315,20.26041095890411,7.021438356164383,11.980068493150684,0.24886986301369862,0.2055908279872036,-0.2680851256967617,0.408972795893487,-0.218851855864045,333,-0.19481199442056313,329,23,15,0.6521739130434783
334,"Fitzgerald, Tyler",666149,2024,30.0,28.0,1.73,-7.504690431519705,1.69,47,17,4,0.805395013662854,-0.01866412872576695,11.882476190476192,19.46990476190476,7.58752380952381,10.763904761904762,0.27899999999999997,-0.8794843095595642,0.27070220623744967,-1.446586483359917,-0.22101516921626774,334,-0.44026664057430437,412,16,11,0.6875
335,"Hoerner, Nico",663538,2024,28.4,28.0,1.8,-24.765478424015008,1.76,2,31,6,0.8319111989341478,0.039588649645942664,12.359183673469389,19.015663265306124,6.656887755102041,11.35188775510204,0.2788469387755102,-0.2369015111715809,-0.6150561431213729,-1.5241119184163212,-0.22275359007773715,335,-0.22454821849360573,342,30,18,0.6
336,"Canha, Mark",592192,2023,27.8,27.8,1.82,-20.000000000000007,1.82,0,11,1,0.8788394326608354,0.09272914693948275,12.50622340425532,17.849255319148934,5.343191489361702,11.092021276595746,0.31322872340425534,-0.9141199759789971,-1.5238651979788265,-3.6218411537547834,-0.22807981814241218,336,-0.14604276567071292,313,13,7,0.5384615384615384
337,"Chourio, Jackson",694192,2024,29.7,28.0,1.75,-14.63414634146342,1.7,84,22,7,0.7629491280951237,-0.053478574337272544,12.581275510204081,20.47331632653061,7.891938775510204,11.566122448979591,0.24941326530612243,-0.3031850643718188,0.5604374862226686,0.6579319178746215,-0.22869194610111093,337,-0.31053024228943266,365,42,33,0.7857142857142857
338,"Castellanos, Nick",592206,2023,27.2,27.2,1.85,-17.83783783783783,1.85,0,11,2,0.8300150197352335,0.04701392911938618,12.759936305732484,18.32312101910828,5.563757961783439,11.529745222929936,0.30154140127388535,-0.13106186544830478,-0.2893229967881439,-1.505092641687277,-0.22878735928973612,338,0.07282967670170752,213,7,3,0.42857142857142855
339,"Hayes, Ke'Bryan",663647,2025,27.2,27.2,1.83,-12.750455373406197,1.83,0,12,3,0.7970135177617101,0.014012427145862816,12.883333333333335,18.68124183006536,5.7979738562091505,11.679607843137255,0.28994771241830064,0.09185952584575818,-0.06640160549408092,-0.7961081688403633,-0.2297088869623645,339,0.06121112248515656,216,15,6,0.4
340,"Turang, Brice",668930,2026,28.6,28.0,1.74,1.5151515151515298,1.73,0,9,2,0.8087668972021377,0.013684022622460268,12.08416,18.34288,6.258640000000001,10.84488,0.30970400000000003,-0.8069873611856059,-0.9940993496670446,-3.34479996938726,-0.23012703998748352,340,-0.37722240145828767,387,12,7,0.5833333333333334
341,"Simpson, Chandler",802415,2026,29.6,28.0,1.65,3.719008264462815,1.64,43,14,8,0.6644544576012669,-0.14960182420468493,13.00497005988024,21.462694610778442,8.457125748502994,11.918982035928144,0.22282035928143712,0.3302684360036088,1.098369664863923,2.3232364415636058,-0.235873538938481,341,-0.3651078820629391,383,50,40,0.8
342,"Swanson, Dansby",621020,2023,28.4,28.0,1.79,-15.49549549549549,1.76,9,9,1,0.8626846903489469,0.07036214106074179,12.110786516853931,18.18612359550562,6.075561797752809,10.767022471910112,0.32120224719101126,-0.7901944101244628,-1.1683490420742548,-3.904276576948449,-0.24835796185732784,342,-0.3259386595999102,368,14,11,0.7857142857142857
343,"Moniak, Mickey",666160,2025,28.5,28.0,1.74,7.741347905282339,1.74,1,9,3,0.7611923738373061,-0.03246723992356082,12.420584795321638,18.892865497076023,6.472339181286549,11.11046783625731,0.29385380116959064,-0.5080719917177922,-0.7907053019334075,-2.393828848418145,-0.25119872414264294,343,-0.388125980685146,393,20,13,0.65
344,"McKinstry, Zach",656716,2025,28.3,28.0,1.76,2.367941712204015,1.77,0,19,5,0.7910438053529036,-2.787580878793605e-05,12.29090425531915,18.530106382978722,6.23936170212766,10.94468085106383,0.30738297872340425,-0.5387720439005106,-1.0124479975844758,-3.1703362321105386,-0.26271087426276435,344,-0.3862084133906692,392,13,5,0.38461538461538464
345,"Taveras, Leody",665750,2025,28.8,28.0,1.71,11.293260473588347,1.71,9,9,3,0.7611923738373061,-0.036995611418437546,12.02841726618705,18.569856115107914,6.541079136690648,10.914028776978418,0.30502158273381297,-0.7292108219876683,-0.7252801670007571,-2.867873008542614,-0.2735810646548236,345,-0.4495705742368505,415,17,12,0.7058823529411765
346,"Hamilton, David",666152,2025,29.3,28.0,1.71,2.5500910746812337,1.7,19,22,6,0.7860687986434608,-0.02139039936004894,12.163880597014925,18.85492537313433,6.690597014925373,10.872835820895522,0.2985671641791045,-1.0645096956470204,-0.5829724319892327,-2.6254853885470735,-0.27657877109788065,346,-0.4385380962830992,410,10,6,0.6
347,"India, Jonathan",663697,2023,27.8,27.8,1.86,-40.630630630630634,1.81,0,14,2,0.8542985883444859,0.06818830262313325,12.80563492063492,19.238174603174606,6.432380952380952,11.526190476190475,0.279968253968254,0.12254592184331026,-0.487199300156519,-1.1849394678532883,-0.27771419059297664,347,-0.10634641655208604,292,9,8,0.8888888888888888
348,"Turner, Trea",607208,2024,29.6,28.0,1.79,-36.21013133208255,1.7,80,19,4,0.819295369829793,0.00523908802384121,12.425,20.2745,7.849450000000001,11.33185,0.254985,-0.24810359824326,0.5199976306170542,0.1618941176410874,-0.27811754789966153,348,-0.30311021500344343,364,47,32,0.6808510638297872
349,"Andrus, Elvis",462101,2023,26.5,26.5,1.85,-2.162162162162158,1.85,0,12,4,0.7590604931063906,-0.024235136969459448,13.13228187919463,18.47006711409396,5.338590604026846,11.833422818791947,0.3000738255033557,0.32327818795706453,0.6917484957205455,-0.07293506304652286,-0.28069688773974505,349,0.23984074074101086,138,10,5,0.5
350,"Kim, Ha-Seong",673490,2023,28.5,28.0,1.81,-31.711711711711708,1.79,1,38,9,0.8065436606775809,0.012884046916713965,12.986777251184835,19.781563981042652,6.794312796208531,11.820995260663507,0.2598957345971564,-0.20162478678161022,-0.4842580969972256,-0.29210307155911724,-0.2885970748183743,350,-0.18102309974406383,324,29,13,0.4482758620689655
351,"Acuña Jr., Ronald",660670,2026,27.1,27.1,1.77,26.033057851239676,1.76,1,8,4,0.7023688444255414,-0.08041573421757509,12.969338235294117,18.198235294117648,5.228382352941177,11.620955882352941,0.30022058823529413,-0.35474346336450546,-0.43775724626101453,-1.4967114638936034,-0.29151528961818185,351,-0.07041006325569468,277,10,2,0.2
352,"Marsh, Brandon",669016,2024,28.2,28.0,1.75,8.911819887429644,1.77,0,19,3,0.849639642786452,0.05973263340512569,11.6625625,16.7569375,5.094125,10.181999999999999,0.3475625,-1.533261114609183,-2.102458390027325,-6.277782077945707,-0.29477483219078626,352,-0.48400707164554296,424,6,2,0.3333333333333333
353,"Meyers, Jake",676694,2024,28.9,28.0,1.75,-7.598499061913699,1.75,2,11,3,0.786330018696537,-0.013539816416462847,12.191764705882354,18.997860962566843,6.805401069518716,10.995133689839573,0.29063101604278074,-0.5731565059537649,-0.47370452923268047,-2.156522640258241,-0.3082639059886075,353,-0.412988230594906,405,29,19,0.6551724137931034
354,"Doyle, Brenton",686668,2024,29.3,28.0,1.78,-27.767354596622894,1.72,34,30,5,0.8485067588808551,0.0410475608773454,12.266724137931034,19.019770114942528,6.75316091954023,10.912758620689655,0.2833793103448276,-1.0049627861781731,-0.5234255225203854,-2.143187471988653,-0.3086546742929947,354,-0.35508610408513486,379,21,9,0.42857142857142855
355,"Brennan, Will",686823,2023,28.3,28.0,1.73,16.84684684684686,1.77,0,13,5,0.736533493705835,-0.05453818745585659,12.363684210526316,18.515657894736844,6.151644736842106,11.030855263157894,0.2997236842105263,-0.6222590676547882,-1.0959350213387535,-2.950265689642257,-0.31137284446104363,355,-0.45784939281993803,420,21,13,0.6190476190476191
356,"Harper, Bryce",547180,2024,27.4,27.4,1.79,11.069418386491556,1.8,0,7,4,0.6837668972021377,-0.0999258063976175,13.097931034482759,19.38951724137931,6.291448275862069,11.881655172413792,0.2713655172413793,0.3704946745989382,0.06173884637243654,0.05888696726670767,-0.317458042046768,356,-0.14544319314588708,312,19,10,0.5263157894736842
357,"McMahon, Ryan",641857,2023,25.8,25.8,1.8,41.8018018018018,1.88,0,5,5,0.5960180236822802,-0.19179576681485055,13.468232044198896,18.65900552486188,5.190773480662983,12.488176795580111,0.28162430939226524,0.8512384451066273,1.7464401919734283,2.3248230422358427,-0.3184301370065787,357,0.36248580349129556,96,11,1,0.09090909090909091
358,"DeLuca, Jonny",676356,2024,29.8,28.0,1.74,-10.975609756097555,1.71,44,16,6,0.7385285316753409,-0.08035678772964805,12.448627450980393,20.360098039215686,7.911274509803922,11.440882352941177,0.25229411764705884,-0.38030307150167797,0.5788408008269861,0.43514566628732854,-0.323252547755093,358,-0.4130115904737867,406,31,26,0.8387096774193549
359,"Taveras, Leody",665750,2024,28.5,28.0,1.79,-21.669793621013135,1.73,17,23,6,0.792360892801006,-0.001298720959860944,12.733166144200627,19.266332288401255,6.533667711598746,11.546489028213166,0.2665579937304075,-0.4497008835710251,-0.7323341937866406,-1.077260335122046,-0.32396328165944355,359,-0.2735839491231099,355,432,296,0.6851851851851852
360,"Rojas, Josh",668942,2024,27.0,27.0,1.8,15.853658536585364,1.82,0,10,4,0.7336984397491686,-0.04895582326736525,12.54416149068323,17.843478260869567,5.298944099378882,11.309813664596273,0.3151055900621118,-0.19206306719346844,-0.19982950164664515,-2.045297159995791,-0.33434524387489295,360,-0.08664552678207005,282,16,8,0.5
361,"Rengifo, Luis",650859,2025,27.0,27.0,1.78,24.68123861566484,1.8,0,10,7,0.6336486525106456,-0.14900561050588823,13.208918918918918,19.324414414414413,6.115345345345346,12.067237237237237,0.27141741741741743,0.5849691750089308,0.577202740555754,0.8270203739612949,-0.3363689232909143,361,-0.054149814061903,268,288,144,0.5
362,"Abreu, Wilyer",677800,2024,27.5,27.5,1.78,13.696060037523452,1.79,0,8,3,0.7462668972021377,-0.03790090740879404,12.605510204081632,18.046190476190475,5.440952380952381,11.205510204081634,0.3108231292517007,-0.5345094051181407,-0.9185125817879749,-2.8028971957915774,-0.3381274165636363,362,-0.2500449632988145,347,9,4,0.4444444444444444
363,"De La Cruz, Elly",682829,2026,28.2,28.0,1.74,12.396694214876035,1.73,1,9,5,0.6810668608018001,-0.10884014857952617,12.797816901408451,19.52619718309859,6.727605633802817,11.702394366197183,0.2667042253521127,0.021448809890537286,-0.5477484655276047,-0.6828974666198722,-0.3426052039601344,363,-0.3942561332827836,398,27,18,0.6666666666666666
364,"McMahon, Ryan",641857,2024,25.9,25.9,1.79,43.52720450281426,1.86,0,4,6,0.5293513570156135,-0.25755839295431715,13.74,19.734619883040935,5.99485380116959,12.94111111111111,0.2526081871345029,1.521022587371878,2.340976985795349,4.242396323819326,-0.3428700645918026,364,0.33155605227303786,104,23,9,0.391304347826087
365,"Triolo, Jared",669707,2025,28.8,28.0,1.79,-30.327868852459005,1.78,0,13,2,0.8470135177617102,0.04882553250596655,12.163722627737227,18.81116788321168,6.647226277372263,10.956569343065693,0.29662773722627733,-0.6281823741077679,-0.6242517191208568,-2.505185973777171,-0.34614989975403837,365,-0.3521750339213401,378,18,15,0.8333333333333334
366,"Rengifo, Luis",650859,2023,27.4,27.4,1.77,23.243243243243235,1.79,0,6,4,0.6626846903489468,-0.12100801325080834,13.020615384615384,18.863015384615387,5.842646153846154,11.795630769230769,0.2742523076923077,-0.0566650350391662,-0.36542086326566786,-0.5559483477763063,-0.3496875279927207,366,-0.20211269258010722,334,344,168,0.4883720930232558
367,"Hernández, Teoscar",606192,2024,28.6,28.0,1.82,-42.4953095684803,1.76,5,12,3,0.7970135177617101,0.0019306431820327319,12.994823529411764,20.317,7.323176470588235,11.875823529411765,0.24926470588235294,0.20621437599227077,0.019102387510832042,0.5439541678633413,-0.35217107213492926,367,-0.21172239120618497,339,25,15,0.6
368,"Azócar, José",640492,2023,29.6,28.0,1.79,-34.50450450450451,1.73,12,8,2,0.7960180236822801,-0.018038258123671658,12.404736842105264,20.102456140350874,7.6978947368421045,11.475263157894737,0.25191228070175437,-0.39235047014721647,0.3757507587130977,0.28835307712995406,-0.3530631983599949,368,-0.3309906574591508,372,11,8,0.7272727272727273
369,"Holliday, Jackson",702616,2025,28.6,28.0,1.75,0.6375227686703084,1.75,4,17,11,0.6345536471283092,-0.16052922745136822,13.44547263681592,21.077512437810945,7.6317910447761195,12.398706467661691,0.22011940298507462,0.4999467480854425,0.31283475960400375,2.2595631470880377,-0.364326157741933,369,-0.3177365696431931,366,47,35,0.7446808510638298
370,"Pérez, Wenceel",672761,2025,27.8,27.8,1.75,23.224043715846996,1.77,1,8,3,0.7462668972021377,-0.039843388519214984,12.197181008902076,17.61652818991098,5.419287833827893,10.819436201780416,0.33060830860534124,-0.8416931963089438,-1.4514384183087732,-4.343635109004526,-0.36535006297628647,370,-0.4448868831400953,414,208,80,0.38461538461538464
371,"Lopez, Otto",672640,2026,28.5,28.0,1.81,-39.94490358126722,1.78,1,10,3,0.7744594641796779,-0.019200149581188986,12.87082644628099,20.374132231404957,7.503966942148761,11.926446280991735,0.2442231404958678,0.47380797980534445,0.19117466958972906,0.9074906018706939,-0.36854599873607163,371,-0.23627105636854479,345,20,15,0.75
372,"Rojas, Miguel",500743,2024,25.8,25.8,1.88,-3.3771106941838624,1.91,0,8,2,0.7960180236822801,0.008204233185149401,12.647741935483872,17.035096774193548,4.387096774193548,11.446903225806452,0.3381870967741935,0.08631713181965894,0.9815188786864599,-1.2358256344533864,-0.37652693493346484,372,0.37575592726812657,92,4,1,0.25
373,"Springer, George",543807,2025,28.0,28.0,1.81,-22.131147540983612,1.8,0,18,1,0.9141779314680919,0.12634167660904916,11.782079207920793,16.787673267326735,5.005643564356435,10.273960396039605,0.3533118811881188,-1.4264331004926245,-2.1866730193791164,-6.375523917791362,-0.3825148160395902,373,-0.4094236080852755,404,8,4,0.5
374,"Berti, Jon",542932,2023,29.3,28.0,1.75,-9.369369369369366,1.73,27,16,6,0.7385285316753409,-0.0689306663281688,12.52308056872038,19.798625592417064,7.275260663507109,11.403507109004739,0.26519431279620853,-0.5080400576641755,-0.026502794006387775,-0.5340145436817254,-0.38260948501346354,374,-0.4265545372126438,408,48,28,0.5833333333333334
375,"Steer, Spencer",668715,2024,28.2,28.0,1.83,-39.21200750469042,1.81,0,25,3,0.8769778895525516,0.08707088017122533,12.421462264150943,18.34943396226415,5.92816037735849,11.026981132075472,0.30047641509433964,-0.7394451049608917,-1.3086423803790335,-3.186518739142818,-0.3870509894104796,375,-0.29547712686378874,362,18,11,0.6111111111111112
376,"Semien, Marcus",543760,2024,28.5,28.0,1.77,-9.943714821763606,1.76,2,8,3,0.7462668972021377,-0.04739271655872923,12.525555555555556,19.26878306878307,6.742857142857144,11.461640211640212,0.27504232804232803,-0.25059911392179696,-0.5332324241374123,-1.1998997961738453,-0.38850641024638777,376,-0.38437301136246044,390,31,23,0.7419354838709677
377,"Varsho, Daulton",662139,2023,28.1,28.0,1.74,18.378378378378372,1.75,2,16,7,0.7121525126869359,-0.0766760212601747,12.388928571428572,18.386642857142856,5.997142857142857,11.197,0.30057142857142854,-0.5782678190738535,-1.2429864162261688,-2.8905329975952783,-0.3902484050116814,377,-0.48170615296788727,423,17,13,0.7647058823529411
378,"Frelick, Sal",686217,2025,28.9,28.0,1.69,11.020036429872505,1.7,38,19,6,0.7646756785078068,-0.03519415660519298,12.029803921568627,18.095147058823528,6.0650490196078435,10.683235294117647,0.3140294117647059,-1.2778068432770116,-1.1783548665559271,-3.8550700642768905,-0.390373603237545,378,-0.5420297103236809,440,27,18,0.6666666666666666
379,"Walker, Jordan",691023,2026,29.0,28.0,1.75,-9.779614325068877,1.73,5,7,3,0.7293513570156135,-0.07228652430079119,12.824567901234568,19.705555555555556,6.88,11.658271604938273,0.25683950617283946,-0.597676252783248,-0.402702954327987,-0.3591214472472798,-0.40313663109607933,379,-0.3777435315811312,388,17,8,0.47058823529411764
380,"Bae, Ji Hwan",678225,2023,29.7,28.0,1.71,0.36036036036037444,1.68,58,24,9,0.7352702725061633,-0.08115742992623298,11.914590163934426,19.43879781420765,7.523770491803278,10.806502732240437,0.2796065573770492,-0.6535993103201321,0.21002324027435537,-1.4636815042411182,-0.4034028962479158,380,-0.5879675937011775,449,33,25,0.7575757575757576
381,"Gelof, Zack",680869,2023,29.0,28.0,1.78,-22.16216216216216,1.74,11,14,2,0.8542985883444859,0.05266070702808123,11.94561224489796,17.996938775510205,6.051530612244897,10.578979591836735,0.3100510204081633,-1.3861946794073057,-1.1912213809520447,-3.9141582713326977,-0.4040795212090817,381,-0.4504066227255473,416,12,5,0.4166666666666667
382,"Ward, Taylor",621493,2024,26.8,26.8,1.83,1.1257035647279636,1.82,0,6,4,0.6626846903489468,-0.1199675304528679,13.681555555555555,19.607833333333332,5.925888888888889,12.4155,0.2537388888888889,0.5956914479641165,0.7384197103976023,1.8932518751384018,-0.40435978671473777,382,0.10174010897703173,204,23,10,0.43478260869565216
383,"Winn, Masyn",691026,2024,28.8,28.0,1.76,-10.694183864915573,1.74,27,11,5,0.711441445487343,-0.08674653976840063,13.017535545023696,20.151469194312796,7.133649289099527,11.772796208530805,0.24907582938388625,-0.1652159524754253,-0.16128529748851417,0.22717469528585277,-0.4052890839594098,383,-0.3736240075533836,386,43,28,0.6511627906976745
384,"McCarthy, Jake",664983,2026,29.8,28.0,1.74,-11.15702479338843,1.71,24,9,2,0.8087668972021377,-0.010118422202851307,11.641570247933885,18.68206611570248,7.0404132231404954,10.458347107438017,0.3033719008264463,-1.20916914877264,-0.25002527644397593,-2.97613113941418,-0.4056326886351113,384,-0.5701483022130494,446,17,9,0.5294117647058824
385,"Caballero, José",676609,2024,28.3,28.0,1.78,-10.0375234521576,1.76,5,44,16,0.737542620849757,-0.053529060311934606,12.725826086956522,19.539304347826086,6.813739130434783,11.476086956521739,0.2758260869565217,0.00790740225783744,-0.46576855142612783,-1.1316656621482557,-0.40580905368129,385,-0.3972962399846593,399,12,6,0.5
386,"Thomas, Lane",657041,2023,29.3,28.0,1.79,-32.16216216216216,1.75,46,20,5,0.7980090118411401,-0.00945018616236959,12.37061135371179,19.67109170305677,7.300393013100437,11.266593886462882,0.2673755458515284,-0.48411965571378424,-0.0025823920559965297,-0.7502982835058281,-0.4116866455150237,386,-0.3884708316662811,394,44,24,0.5454545454545454
387,"Mitchell, Garrett",669003,2026,29.7,28.0,1.7,0.41322314049585884,1.68,15,6,4,0.6626846903489468,-0.15374301208344943,12.46462962962963,20.731574074074075,8.266481481481481,11.543333333333335,0.24038888888888887,0.05329621252394201,0.9169187631184295,1.2019656566988401,-0.4132789647128797,387,-0.5263539694958912,436,46,31,0.6739130434782609
388,"Wood, James",695578,2025,27.8,27.8,1.75,23.224043715846996,1.74,9,15,7,0.7014914946383038,-0.08461879108304882,12.32866028708134,17.896794258373205,5.568277511961722,11.24885167464115,0.3046315789473684,-0.699888190207693,-1.3096334122075224,-2.9846431599628467,-0.4150683934498793,388,-0.4264518668882197,407,18,7,0.3888888888888889
389,"Ramírez, Agustín",682663,2025,26.7,26.7,1.82,6.830601092896181,1.85,0,16,3,0.8308445981347585,0.04806410392108029,11.824133333333332,15.822066666666666,3.9983333333333335,10.484200000000001,0.36522,-1.1433910145352133,-0.9254154036583948,-5.115231371510708,-0.41605129663204865,389,-0.07639384366531865,279,7,2,0.2857142857142857
390,"Marte, Noelvi",682622,2024,28.8,28.0,1.82,-46.71669793621013,1.79,2,9,3,0.7611923738373061,-0.036995611418437546,12.960921052631578,20.844473684210527,7.883815789473684,12.03828947368421,0.22864473684210526,0.54877555683543,0.5527062118223411,1.7996463037554546,-0.4164689196782933,390,-0.2548654187515753,350,18,16,0.8888888888888888
391,"Arozarena, Randy",668227,2023,28.4,28.0,1.78,-9.369369369369366,1.74,11,22,10,0.7010883879793028,-0.09123416130890227,12.963210526315791,19.93305263157895,6.9697894736842105,11.885684210526318,0.2490578947368421,0.060911267998130236,-0.3172433639516618,0.22611327048935892,-0.4171252064653491,391,-0.35815078515429166,380,45,25,0.5555555555555556
392,"De La Cruz, Elly",682829,2024,30.0,28.0,1.75,-16.79174484052534,1.69,81,67,16,0.8061394358549342,-0.017919706533686797,11.94087087087087,19.156816816816818,7.215855855855856,10.63930930930931,0.2886156156156156,-1.2332294622283426,-0.0830429464313287,-2.2038774080494563,-0.4190572824637289,392,-0.5445466961417291,442,424,328,0.7735849056603774
393,"Witt Jr., Bobby",677951,2024,30.5,28.0,1.74,-13.03939962476548,1.68,156,31,12,0.7279222990673793,-0.11057983683791983,12.171359223300971,20.607961165048543,8.436699029126213,11.187233009708738,0.24506796116504856,-0.5488651491366547,1.0789279753312355,0.7633192652975209,-0.4194692291184821,393,-0.5511587230785335,443,61,45,0.7377049180327869
394,"Hoerner, Nico",663538,2026,28.3,28.0,1.81,-35.261707988980724,1.78,0,10,1,0.8712668972021377,0.0801952160404461,12.051159420289855,18.09673913043478,6.04572463768116,10.81304347826087,0.31580434782608696,-0.7230714225500804,-1.1967473762340457,-3.7388703372834216,-0.4204174653363025,394,-0.3697943399299544,384,10,5,0.5
395,"Durbin, Caleb",702332,2025,28.1,28.0,1.79,-12.47723132969034,1.79,0,18,6,0.7565610467322139,-0.032267487214896695,12.655193370165748,19.011878453038676,6.357237569060774,11.479226519337015,0.28326519337016576,-0.2355378161626384,-0.9002564133149535,-1.742167971924229,-0.4254033432816207,395,-0.37314545655678405,385,29,18,0.6206896551724138
396,"Morel, Christopher",666624,2024,27.3,27.3,1.82,-4.502814258911819,1.8,1,8,7,0.5970135177617102,-0.18629028117301671,13.892058823529412,21.012235294117648,7.120235294117648,13.04464705882353,0.20855294117647058,1.2548367364839992,1.0213282567008273,4.132231352264554,-0.43172827600109376,396,-0.015290131051577227,252,34,20,0.5882352941176471
397,"Benson, Will",666181,2024,28.8,28.0,1.73,3.6585365853658516,1.74,1,16,7,0.7121525126869359,-0.08603547256880772,12.514084507042254,19.24894366197183,6.734929577464789,11.249788732394366,0.2775845070422535,-0.5447083565751624,-0.5407777015882512,-1.5589340950506723,-0.4331683940544046,397,-0.5014279318713971,429,31,18,0.5806451612903226
398,"De La Cruz, Elly",682829,2025,29.1,28.0,1.77,-21.220400728597454,1.73,42,37,8,0.8188054071046841,0.015313283238726272,12.038108108108108,18.596675675675673,6.558648648648648,10.712081081081081,0.2998891891891892,-0.9990525230601769,-0.7085579028707392,-3.0030711557380356,-0.43864175639939296,398,-0.48797384997382176,426,472,240,0.5084745762711864
399,"Lopez, Otto",672640,2024,28.7,28.0,1.79,-25.98499061913696,1.77,0,20,4,0.8255265639735933,0.028934232228956636,12.395679012345678,18.533456790123456,6.138209876543209,10.996851851851853,0.29304938271604936,-1.0171313507815407,-1.1087220175288062,-2.847805962172236,-0.4398210292574221,399,-0.4020185432655926,401,20,13,0.65
400,"Castro, Willi",650489,2025,28.2,28.0,1.75,11.839708561020046,1.77,1,10,4,0.7336984397491686,-0.0562085696321577,12.45935582822086,18.2079754601227,5.748466257668712,11.019355828220858,0.30337116564417177,-0.9104739041242758,-1.4796711795424176,-3.4381444792571583,-0.44467327808958684,400,-0.5129932280071359,431,216,88,0.4074074074074074
401,"Martin, Austin",668885,2026,27.8,27.8,1.79,-7.438016528925623,1.8,0,7,5,0.6435453150137767,-0.142564970707576,13.377128712871286,20.62693069306931,7.24980198019802,12.453366336633662,0.23448514851485147,0.9005487693477559,0.2908035473479265,1.9641225102054949,-0.4455726497448558,401,-0.2523390934623544,349,22,13,0.5909090909090909
402,"Ortiz, Joey",687401,2025,28.7,28.0,1.77,-13.843351548269581,1.77,10,14,3,0.8154668343288275,0.018874502584190878,11.957815533980583,18.190776699029126,6.232766990291262,10.544077669902912,0.3172184466019417,-0.9271340284172692,-1.0187246951645346,-3.963142254268869,-0.4491770884755368,402,-0.5252495405233668,435,27,13,0.48148148148148145
403,"Norby, Connor",681393,2025,28.8,28.0,1.8,-36.52094717668488,1.77,3,8,2,0.7960180236822801,-0.002169961573463497,12.593661971830986,19.543661971830986,6.949859154929578,11.453521126760563,0.26695774647887327,-0.34014324558568304,-0.3362125905987719,-0.818033746432819,-0.45441728028160594,403,-0.3513550571342565,377,13,8,0.6153846153846154
